Cell_Name,Density,Replicate,Drug_Name,Dose,Mitomycin_C,Time,Relative_Wound_Density,Relative_Caspase
KKK_D068,25000,2,Sorafenib,1.25,No,18,67.8841,36460.55
KKK_D068,25000,2,Sorafenib,1.25,No,20,71.05167,40283.29
KKK_D068,25000,2,Sorafenib,1.25,No,22,76.82448,40345.17
KKK_D068,25000,2,Sorafenib,1.25,No,24,80.89611,35666.83
KKK_D068,25000,2,Sorafenib,1.25,No,26,83.08707,39664.24
KKK_D068,25000,2,Sorafenib,1.25,No,28,83.06545,44066.24
KKK_D068,25000,2,Sorafenib,1.25,No,30,84.40358,47048.71
KKK_D068,25000,2,Sorafenib,1.25,No,32,86.72089,51041.13
KKK_D068,25000,2,Sorafenib,1.25,No,34,87.28539,52439.39
KKK_D068,25000,2,Sorafenib,1.25,No,36,88.64219,55367.07
KKK_D068,25000,2,Sorafenib,1.25,No,38,90.53349,68239.22
KKK_D068,25000,2,Sorafenib,1.25,No,40,91.29155,76385.17
KKK_D068,25000,2,Sorafenib,1.25,No,42,92.4078,75757.42
KKK_D068,25000,2,Sorafenib,1.25,No,44,93.53429,84729.31
KKK_D068,25000,2,Sorafenib,1.25,No,46,94.3586,110116.9
KKK_D068,25000,2,Sorafenib,1.25,No,48,93.91606,130290
KKK_D068,25000,2,Sorafenib,1.25,No,50,94.86773,148142.4
KKK_D068,25000,2,Sorafenib,1.25,No,52,95.35731,162530
KKK_D068,25000,2,Sorafenib,1.25,No,54,96.32176,170210.6
KKK_D068,25000,2,Sorafenib,1.25,No,56,96.8868,182815.6
KKK_D068,25000,2,Sorafenib,1.25,No,58,97.3302,196225.8
KKK_D068,25000,2,Sorafenib,1.25,No,60,97.85224,199962.9
KKK_D068,25000,2,Sorafenib,1.25,No,62,97.62923,214692.2
KKK_D068,25000,2,Sorafenib,1.25,No,64,97.22687,211312.6
KKK_D068,25000,2,Sorafenib,1.25,No,66,97.39529,219437.9
KKK_D068,25000,2,Sorafenib,1.25,No,68,97.95055,236060.6
KKK_D068,25000,2,Sorafenib,1.25,No,70,98.21764,275651.4
KKK_D068,25000,2,Sorafenib,1.25,No,72,98.6301,335856
KKK_D068,25000,2,Sorafenib,0.625,No,0,0,2168.13
KKK_D068,25000,2,Sorafenib,0.625,No,2,14.0999,6712.566
KKK_D068,25000,2,Sorafenib,0.625,No,4,24.50326,11245.4
KKK_D068,25000,2,Sorafenib,0.625,No,6,36.82299,5746.608
KKK_D068,25000,2,Sorafenib,0.625,No,8,44.36819,6910.27
KKK_D068,25000,2,Sorafenib,0.625,No,10,53.96307,21337.45
KKK_D068,25000,2,Sorafenib,0.625,No,12,63.10852,10874.65
KKK_D068,25000,2,Sorafenib,0.625,No,14,74.18087,17964.41
KKK_D068,25000,2,Sorafenib,0.625,No,16,81.24275,29817.59
KKK_D068,25000,2,Sorafenib,0.625,No,18,87.98878,35150.26
KKK_D068,25000,2,Sorafenib,0.625,No,20,89.73552,32586.24
KKK_D068,25000,2,Sorafenib,0.625,No,22,90.83112,29640.35
KKK_D068,25000,2,Sorafenib,0.625,No,24,91.33498,23929.19
KKK_D068,25000,2,Sorafenib,0.625,No,26,92.66341,24346.99
KKK_D068,25000,2,Sorafenib,0.625,No,28,93.68783,35563.87
KKK_D068,25000,2,Sorafenib,0.625,No,30,94.238,29424.28
KKK_D068,25000,2,Sorafenib,0.625,No,32,93.74693,27508.15
KKK_D068,25000,2,Sorafenib,0.625,No,34,94.55517,36580.1
KKK_D068,25000,2,Sorafenib,0.625,No,36,95.72684,34901.16
KKK_D068,25000,2,Sorafenib,0.625,No,38,96.65226,45743.42
KKK_D068,25000,2,Sorafenib,0.625,No,40,96.93587,53834.11
KKK_D068,25000,2,Sorafenib,0.625,No,42,97.34703,57890.33
KKK_D068,25000,2,Sorafenib,0.625,No,44,97.66392,63173.69
KKK_D068,25000,2,Sorafenib,0.625,No,46,97.75568,60090.52
KKK_D068,25000,2,Sorafenib,0.625,No,48,97.59171,70877.35
KKK_D068,25000,2,Sorafenib,0.625,No,50,97.79663,85150.98
KKK_D068,25000,2,Sorafenib,0.625,No,52,97.89358,93717.48
KKK_D068,25000,2,Sorafenib,0.625,No,54,98.21613,111031.1
KKK_D068,25000,2,Sorafenib,0.625,No,56,97.96738,125961.5
KKK_D068,25000,2,Sorafenib,0.625,No,58,98.15871,147086.7
KKK_D068,25000,2,Sorafenib,0.625,No,60,98.24171,151428.8
KKK_D068,25000,2,Sorafenib,0.625,No,62,98.43289,136414.3
KKK_D068,25000,2,Sorafenib,0.625,No,64,98.73019,146301.9
KKK_D068,25000,2,Sorafenib,0.625,No,66,99.04804,166237
KKK_D068,25000,2,Sorafenib,0.625,No,68,99.0836,205936.4
KKK_D068,25000,2,Sorafenib,0.625,No,70,99.13356,236049.2
KKK_D068,25000,2,Sorafenib,0.625,No,72,99.33452,280558.5
KKK_D068,25000,2,Sorafenib,0.31,No,0,0,11591.02
KKK_D068,25000,2,Sorafenib,0.31,No,2,9.763839,24342.16
KKK_D068,25000,2,Sorafenib,0.31,No,4,20.81688,14900.74
KKK_D068,25000,2,Sorafenib,0.31,No,6,29.92937,9929.797
KKK_D068,25000,2,Sorafenib,0.31,No,8,40.61201,13733.37
KKK_D068,25000,2,Sorafenib,0.31,No,10,50.31422,11453.26
KKK_D068,25000,2,Sorafenib,0.31,No,12,56.9078,13497.96
KKK_D068,25000,2,Sorafenib,0.31,No,14,67.7738,15307.26
KKK_D068,25000,2,Sorafenib,0.31,No,16,76.78753,18766.18
KKK_D068,25000,2,Sorafenib,0.31,No,18,86.01994,19233.13
KKK_D068,25000,2,Sorafenib,0.31,No,20,91.39036,22707.04
KKK_D068,25000,2,Sorafenib,0.31,No,22,94.10072,30323.37
KKK_D068,25000,2,Sorafenib,0.31,No,24,93.89827,36334.71
KKK_D068,25000,2,Sorafenib,0.31,No,26,95.51825,41504.48
KKK_D068,25000,2,Sorafenib,0.31,No,28,97.80753,43623.79
KKK_D068,25000,2,Sorafenib,0.31,No,30,98.8409,47921.86
KKK_D068,25000,2,Sorafenib,0.31,No,32,99.12675,45707.48
KKK_D068,25000,2,Sorafenib,0.31,No,34,100.4156,54580.29
KKK_D068,25000,2,Sorafenib,0.31,No,36,100.7786,78175.62
KKK_D068,25000,2,Sorafenib,0.31,No,38,98.60221,91910.76
KKK_D068,25000,2,Sorafenib,0.31,No,40,99.12351,94141.57
KKK_D068,25000,2,Sorafenib,0.31,No,42,98.77736,90770.95
KKK_D068,25000,2,Sorafenib,0.31,No,44,99.24801,96480.01
KKK_D068,25000,2,Sorafenib,0.31,No,46,99.0306,113651.5
KKK_D068,25000,2,Sorafenib,0.31,No,48,98.58379,121421.7
KKK_D068,25000,2,Sorafenib,0.31,No,50,99.24033,131393.6
KKK_D068,25000,2,Sorafenib,0.31,No,52,98.77073,132905.3
KKK_D068,25000,2,Sorafenib,0.31,No,54,98.60123,123746.6
KKK_D068,25000,2,Sorafenib,0.31,No,56,99.04365,129514.5
KKK_D068,25000,2,Sorafenib,0.31,No,58,98.88712,153488.6
KKK_D068,25000,2,Sorafenib,0.31,No,60,99.03658,160555.9
KKK_D068,25000,2,Sorafenib,0.31,No,62,99.25916,179396.2
KKK_D068,25000,2,Sorafenib,0.31,No,64,99.32424,202143
KKK_D068,25000,2,Sorafenib,0.31,No,66,99.2947,242600.1
KKK_D068,25000,2,Sorafenib,0.31,No,68,99.26104,293146.4
KKK_D068,25000,2,Sorafenib,0.31,No,70,99.57904,351276.7
KKK_D068,25000,2,Sorafenib,0.31,No,72,99.69347,357482.2
KKK_D068,25000,2,Sorafenib,0.156,No,0,0,66293.77
KKK_D068,25000,2,Sorafenib,0.156,No,2,9.848674,69019.07
KKK_D068,25000,2,Sorafenib,0.156,No,4,18.91512,71624.18
KKK_D068,25000,2,Sorafenib,0.156,No,6,29.54696,74870.25
KKK_D068,25000,2,Sorafenib,0.156,No,8,37.31684,73979.86
KKK_D068,25000,2,Sorafenib,0.156,No,10,46.24341,76342.47
KKK_D068,25000,2,Sorafenib,0.156,No,12,54.17352,78688.32
KKK_D068,25000,2,Sorafenib,0.156,No,14,61.883,86127.73
KKK_D068,25000,2,Sorafenib,0.156,No,16,70.67445,89929.54
KKK_D068,25000,2,Sorafenib,0.156,No,18,78.76277,92540.45
KKK_D068,25000,2,Sorafenib,0.156,No,20,84.58483,92271.84
KKK_D068,25000,2,Sorafenib,0.156,No,22,88.14106,92081.88
KKK_D068,25000,2,Sorafenib,0.156,No,24,91.53857,95470.87
KKK_D068,25000,2,Sorafenib,0.156,No,26,91.78564,99154.08
KKK_D068,25000,2,Sorafenib,0.156,No,28,93.38835,100146.5
KKK_D068,25000,2,Sorafenib,0.156,No,30,94.96107,102613.8
KKK_D068,25000,2,Sorafenib,0.156,No,32,94.93851,106964.7
KKK_D068,25000,2,Sorafenib,0.156,No,34,95.43344,118837.6
KKK_D068,25000,2,Sorafenib,0.156,No,36,95.52599,132776.2
KKK_D068,25000,2,Sorafenib,0.156,No,38,95.72957,152190
KKK_D068,25000,2,Sorafenib,0.156,No,40,96.30039,149402.6
KKK_D068,25000,2,Sorafenib,0.156,No,42,96.53025,147760.1
KKK_D068,25000,2,Sorafenib,0.156,No,44,96.75892,146649.9
KKK_D068,25000,2,Sorafenib,0.156,No,46,96.38185,152293.7
KKK_D068,25000,2,Sorafenib,0.156,No,48,96.53782,162119
KKK_D068,25000,2,Sorafenib,0.156,No,50,96.89622,180371
KKK_D068,25000,2,Sorafenib,0.156,No,52,97.36734,200328.2
KKK_D068,25000,2,Sorafenib,0.156,No,54,97.35719,199471.2
KKK_D068,25000,2,Sorafenib,0.156,No,56,97.39888,198769.8
KKK_D068,25000,2,Sorafenib,0.156,No,58,97.87591,224570.3
KKK_D068,25000,2,Sorafenib,0.156,No,60,98.02248,243094
KKK_D068,25000,2,Sorafenib,0.156,No,62,97.95351,289919.4
KKK_D068,25000,2,Sorafenib,0.156,No,64,98.1489,311728.3
KKK_D068,25000,2,Sorafenib,0.156,No,66,98.26077,356891.5
KKK_D068,25000,2,Sorafenib,0.156,No,68,98.5883,387051.3
KKK_D068,25000,2,Sorafenib,0.156,No,70,98.80426,421060.5
KKK_D068,25000,2,Sorafenib,0.156,No,72,98.85677,478257.3
KKK_D068,25000,2,Sorafenib,0,No,0,0,15499.67417
KKK_D068,25000,2,Sorafenib,0,No,2,8.734825667,17142.62258
KKK_D068,25000,2,Sorafenib,0,No,4,17.18296583,18836.1935
KKK_D068,25000,2,Sorafenib,0,No,6,26.33293667,24478.18717
KKK_D068,25000,2,Sorafenib,0,No,8,35.37116833,27894.77058
KKK_D068,25000,2,Sorafenib,0,No,10,43.38807583,23421.86333
KKK_D068,25000,2,Sorafenib,0,No,12,52.257345,25762.574
KKK_D068,25000,2,Sorafenib,0,No,14,59.78378167,27563.76492
KKK_D068,25000,2,Sorafenib,0,No,16,66.614255,33640.53667
KKK_D068,25000,2,Sorafenib,0,No,18,73.09012917,36508.6025
KKK_D068,25000,2,Sorafenib,0,No,20,78.84118,37758.73583
KKK_D068,25000,2,Sorafenib,0,No,22,82.79879667,42594.11667
KKK_D068,25000,2,Sorafenib,0,No,24,85.57565583,46593.43083
KKK_D068,25000,2,Sorafenib,0,No,26,87.41740667,52961.9375
KKK_D068,25000,2,Sorafenib,0,No,28,88.27664417,61153.81833
KKK_D068,25000,2,Sorafenib,0,No,30,89.5513125,60189.44
KKK_D068,25000,2,Sorafenib,0,No,32,90.58959667,66394.48167
KKK_D068,25000,2,Sorafenib,0,No,34,91.6208925,70098.1025
KKK_D068,25000,2,Sorafenib,0,No,36,92.33009833,77970.70417
KKK_D068,25000,2,Sorafenib,0,No,38,93.20545583,76372.24167
KKK_D068,25000,2,Sorafenib,0,No,40,94.06144333,80622.0225
KKK_D068,25000,2,Sorafenib,0,No,42,94.64641417,90304.77083
KKK_D068,25000,2,Sorafenib,0,No,44,95.21890083,103223.5875
KKK_D068,25000,2,Sorafenib,0,No,46,95.89485667,116145.9858
KKK_D068,25000,2,Sorafenib,0,No,48,96.148265,128979.2675
KKK_D068,25000,2,Sorafenib,0,No,50,96.66328917,144286.5175
KKK_D068,25000,2,Sorafenib,0,No,52,96.6679675,159090.7192
KKK_D068,25000,2,Sorafenib,0,No,54,96.85746167,178759.3625
KKK_D068,25000,2,Sorafenib,0,No,56,97.18150167,197426.1167
KKK_D068,25000,2,Sorafenib,0,No,58,97.5485025,220212.7083
KKK_D068,25000,2,Sorafenib,0,No,60,97.60411583,242160.2
KKK_D068,25000,2,Sorafenib,0,No,62,97.71899083,261059.0083
KKK_D068,25000,2,Sorafenib,0,No,64,97.92987917,289116.8917
KKK_D068,25000,2,Sorafenib,0,No,66,98.10075917,325255.2167
KKK_D068,25000,2,Sorafenib,0,No,68,98.16739833,359023.075
KKK_D068,25000,2,Sorafenib,0,No,70,98.18449667,391624.3917
KKK_D068,25000,2,Sorafenib,0,No,72,98.29404667,421306.625
KKK_D068,25000,2,Staurosporine,10,No,0,0,13442.05
KKK_D068,25000,2,Staurosporine,10,No,2,1.912419,104080.9
KKK_D068,25000,2,Staurosporine,10,No,4,1.84092,213928
KKK_D068,25000,2,Staurosporine,10,No,6,1.970598,325591.2
KKK_D068,25000,2,Staurosporine,10,No,8,1.879434,447613
KKK_D068,25000,2,Staurosporine,10,No,10,2.211283,533151.8
KKK_D068,25000,2,Staurosporine,10,No,12,2.384702,536137
KKK_D068,25000,2,Staurosporine,10,No,14,2.394906,535559.4
KKK_D068,25000,2,Staurosporine,10,No,16,2.386508,523953.3
KKK_D068,25000,2,Staurosporine,10,No,18,2.613937,506273.5
KKK_D068,25000,2,Staurosporine,10,No,20,3.259991,510975
KKK_D068,25000,2,Staurosporine,10,No,22,2.647558,505049.7
KKK_D068,25000,2,Staurosporine,10,No,24,2.927253,509462.7
KKK_D068,25000,2,Staurosporine,10,No,26,2.858582,495620.1
KKK_D068,25000,2,Staurosporine,10,No,28,3.015546,500832.5
KKK_D068,25000,2,Staurosporine,10,No,30,3.102152,495332.1
KKK_D068,25000,2,Staurosporine,10,No,32,3.103448,497299
KKK_D068,25000,2,Staurosporine,10,No,34,3.278153,483115
KKK_D068,25000,2,Staurosporine,10,No,36,3.318555,472081.1
KKK_D068,25000,2,Staurosporine,10,No,38,3.537809,472393.7
KKK_D068,25000,2,Staurosporine,10,No,40,2.91811,467679
KKK_D068,25000,2,Staurosporine,10,No,42,2.844464,466823.5
KKK_D068,25000,2,Staurosporine,10,No,44,2.760472,461371.8
KKK_D068,25000,2,Staurosporine,10,No,46,3.120444,448475
KKK_D068,25000,2,Staurosporine,10,No,48,3.06629,437214.4
KKK_D068,25000,2,Staurosporine,10,No,50,2.849309,433473.1
KKK_D068,25000,2,Staurosporine,10,No,52,2.968701,424732.4
KKK_D068,25000,2,Staurosporine,10,No,54,2.655909,430392.8
KKK_D068,25000,2,Staurosporine,10,No,56,2.500578,428305.9
KKK_D068,25000,2,Staurosporine,10,No,58,2.662359,428252.9
KKK_D068,25000,2,Staurosporine,10,No,60,2.503628,427766.3
KKK_D068,25000,2,Staurosporine,10,No,62,2.443778,428378.9
KKK_D068,25000,2,Staurosporine,10,No,64,2.547889,435175.9
KKK_D068,25000,2,Staurosporine,10,No,66,2.48773,443026.2
KKK_D068,25000,2,Staurosporine,10,No,68,2.582638,451508.9
KKK_D068,25000,2,Staurosporine,10,No,70,2.642532,459208.7
KKK_D068,25000,2,Staurosporine,10,No,72,2.095306,461965.1
KKK_D068,25000,2,Staurosporine,5,No,0,0,7061.729
KKK_D068,25000,2,Staurosporine,5,No,2,1.661568,59413.14
KKK_D068,25000,2,Staurosporine,5,No,4,3.556978,117479.9
KKK_D068,25000,2,Staurosporine,5,No,6,3.552981,166230.3
KKK_D068,25000,2,Staurosporine,5,No,8,4.518573,276920.6
KKK_D068,25000,2,Staurosporine,5,No,10,5.077302,426837.8
KKK_D068,25000,2,Staurosporine,5,No,12,5.620481,539707.4
KKK_D068,25000,2,Staurosporine,5,No,14,5.446264,650360.7
KKK_D068,25000,2,Staurosporine,5,No,16,5.963505,689314.5
KKK_D068,25000,2,Staurosporine,5,No,18,6.239965,715974.6
KKK_D068,25000,2,Staurosporine,5,No,20,5.942719,696698.5
KKK_D068,25000,2,Staurosporine,5,No,22,6.52771,702977.1
KKK_D068,25000,2,Staurosporine,5,No,24,6.769649,691538.6
KKK_D068,25000,2,Staurosporine,5,No,26,7.121657,661988.4
KKK_D068,25000,2,Staurosporine,5,No,28,7.008132,617204.5
KKK_D068,25000,2,Staurosporine,5,No,30,6.834258,563625.6
KKK_D068,25000,2,Staurosporine,5,No,32,6.881906,491949.9
KKK_D068,25000,2,Staurosporine,5,No,34,6.828315,439722.6
KKK_D068,25000,2,Staurosporine,5,No,36,7.03613,418282
KKK_D068,25000,2,Staurosporine,5,No,38,7.138778,395059.3
KKK_D068,25000,2,Staurosporine,5,No,40,6.891053,376577.6
KKK_D068,25000,2,Staurosporine,5,No,42,7.106516,372959.4
KKK_D068,25000,2,Staurosporine,5,No,44,7.173565,363290.7
KKK_D068,25000,2,Staurosporine,5,No,46,6.895882,352762.4
KKK_D068,25000,2,Staurosporine,5,No,48,7.08041,343503.3
KKK_D068,25000,2,Staurosporine,5,No,50,8.283373,338244.5
KKK_D068,25000,2,Staurosporine,5,No,52,8.019936,339001.5
KKK_D068,25000,2,Staurosporine,5,No,54,7.735214,328963.1
KKK_D068,25000,2,Staurosporine,5,No,56,7.381951,323827.5
KKK_D068,25000,2,Staurosporine,5,No,58,7.488199,317158.6
KKK_D068,25000,2,Staurosporine,5,No,60,7.532692,317894
KKK_D068,25000,2,Staurosporine,5,No,62,7.575248,319629.8
KKK_D068,25000,2,Staurosporine,5,No,64,7.376536,307432.8
KKK_D068,25000,2,Staurosporine,5,No,66,7.839321,311482.8
KKK_D068,25000,2,Staurosporine,5,No,68,7.560366,312441.4
KKK_D068,25000,2,Staurosporine,5,No,70,7.954704,313362.1
KKK_D068,25000,2,Staurosporine,5,No,72,7.793232,315897.5
KKK_D068,25000,2,Staurosporine,2.5,No,0,0,10145.55
KKK_D068,25000,2,Staurosporine,2.5,No,2,3.356577,22952.27
KKK_D068,25000,2,Staurosporine,2.5,No,4,5.356466,82718.77
KKK_D068,25000,2,Staurosporine,2.5,No,6,5.954803,103232.9
KKK_D068,25000,2,Staurosporine,2.5,No,8,6.634891,157963.5
KKK_D068,25000,2,Staurosporine,2.5,No,10,7.574923,234287.3
KKK_D068,25000,2,Staurosporine,2.5,No,12,7.544958,311091.3
KKK_D068,25000,2,Staurosporine,2.5,No,14,7.969533,380110.1
KKK_D068,25000,2,Staurosporine,2.5,No,16,8.214564,445354.4
KKK_D068,25000,2,Staurosporine,2.5,No,18,8.349394,520053.1
KKK_D068,25000,2,Staurosporine,2.5,No,20,8.541233,573081.1
KKK_D068,25000,2,Staurosporine,2.5,No,22,8.99766,617988.9
KKK_D068,25000,2,Staurosporine,2.5,No,24,9.061222,650980.5
KKK_D068,25000,2,Staurosporine,2.5,No,26,10.49664,651874.9
KKK_D068,25000,2,Staurosporine,2.5,No,28,9.215028,641392.3
KKK_D068,25000,2,Staurosporine,2.5,No,30,9.3212,588956.3
KKK_D068,25000,2,Staurosporine,2.5,No,32,9.654535,557013.8
KKK_D068,25000,2,Staurosporine,2.5,No,34,9.68252,532492.4
KKK_D068,25000,2,Staurosporine,2.5,No,36,10.1909,496866.4
KKK_D068,25000,2,Staurosporine,2.5,No,38,10.24794,467173.3
KKK_D068,25000,2,Staurosporine,2.5,No,40,10.26455,438528.3
KKK_D068,25000,2,Staurosporine,2.5,No,42,10.3941,410524.2
KKK_D068,25000,2,Staurosporine,2.5,No,44,10.4038,383951.1
KKK_D068,25000,2,Staurosporine,2.5,No,46,10.49597,367767.4
KKK_D068,25000,2,Staurosporine,2.5,No,48,10.46258,358692.6
KKK_D068,25000,2,Staurosporine,2.5,No,50,10.33821,350664.3
KKK_D068,25000,2,Staurosporine,2.5,No,52,10.85468,342789.8
KKK_D068,25000,2,Staurosporine,2.5,No,54,10.75746,331334.9
KKK_D068,25000,2,Staurosporine,2.5,No,56,11.03587,320396.8
KKK_D068,25000,2,Staurosporine,2.5,No,58,10.89331,307356.4
KKK_D068,25000,2,Staurosporine,2.5,No,60,10.99873,297650.4
KKK_D068,25000,2,Staurosporine,2.5,No,62,11.01696,292593.1
KKK_D068,25000,2,Staurosporine,2.5,No,64,11.12903,283199.3
KKK_D068,25000,2,Staurosporine,2.5,No,66,10.86488,281752.3
KKK_D068,25000,2,Staurosporine,2.5,No,68,10.82528,274792.3
KKK_D068,25000,2,Staurosporine,2.5,No,70,11.58629,268562.1
KKK_D068,25000,2,Staurosporine,2.5,No,72,11.64531,264110.5
KKK_D068,25000,2,Staurosporine,1.25,No,0,0,15293.08
KKK_D068,25000,2,Staurosporine,1.25,No,2,3.181899,32823.1
KKK_D068,25000,2,Staurosporine,1.25,No,4,5.291129,56382.01
KKK_D068,25000,2,Staurosporine,1.25,No,6,7.477198,97526.85
KKK_D068,25000,2,Staurosporine,1.25,No,8,8.361042,143950.1
KKK_D068,25000,2,Staurosporine,1.25,No,10,9.102102,174659.2
KKK_D068,25000,2,Staurosporine,1.25,No,12,9.243822,229680.1
KKK_D068,25000,2,Staurosporine,1.25,No,14,9.883356,297965.6
KKK_D068,25000,2,Staurosporine,1.25,No,16,10.95607,356037.2
KKK_D068,25000,2,Staurosporine,1.25,No,18,10.43901,408465.1
KKK_D068,25000,2,Staurosporine,1.25,No,20,10.42723,474458.4
KKK_D068,25000,2,Staurosporine,1.25,No,22,10.87745,531130.4
KKK_D068,25000,2,Staurosporine,1.25,No,24,11.425,555626.8
KKK_D068,25000,2,Staurosporine,1.25,No,26,11.34385,575482.7
KKK_D068,25000,2,Staurosporine,1.25,No,28,12.03605,583718.7
KKK_D068,25000,2,Staurosporine,1.25,No,30,11.83057,544125.5
KKK_D068,25000,2,Staurosporine,1.25,No,32,11.247,517943.9
KKK_D068,25000,2,Staurosporine,1.25,No,34,11.96031,503351.6
KKK_D068,25000,2,Staurosporine,1.25,No,36,11.92042,490882.1
KKK_D068,25000,2,Staurosporine,1.25,No,38,12.20508,492587.7
KKK_D068,25000,2,Staurosporine,1.25,No,40,12.39472,480037.9
KKK_D068,25000,2,Staurosporine,1.25,No,42,12.49028,472388.9
KKK_D068,25000,2,Staurosporine,1.25,No,44,12.79586,466726.2
KKK_D068,25000,2,Staurosporine,1.25,No,46,12.6534,457606.6
KKK_D068,25000,2,Staurosporine,1.25,No,48,13.14106,454497.3
KKK_D068,25000,2,Staurosporine,1.25,No,50,14.16334,465968.1
KKK_D068,25000,2,Staurosporine,1.25,No,52,14.27717,463618.1
KKK_D068,25000,2,Staurosporine,1.25,No,54,13.7372,465823.4
KKK_D068,25000,2,Staurosporine,1.25,No,56,13.23187,448668.8
KKK_D068,25000,2,Staurosporine,1.25,No,58,14.0809,440212.2
KKK_D068,25000,2,Staurosporine,1.25,No,60,14.2703,437813
KKK_D068,25000,2,Staurosporine,1.25,No,62,14.34242,440083
KKK_D068,25000,2,Staurosporine,1.25,No,64,14.091,457842.6
KKK_D068,25000,2,Staurosporine,1.25,No,66,14.83597,453628
KKK_D068,25000,2,Staurosporine,1.25,No,68,15.04278,443464.6
KKK_D068,25000,2,Staurosporine,1.25,No,70,14.07433,443851.4
KKK_D068,25000,2,Staurosporine,1.25,No,72,14.75382,447771.2
KKK_D068,25000,2,Staurosporine,0.625,No,0,0,129333.4
KKK_D068,25000,2,Staurosporine,0.625,No,2,7.382266,135282.1
KKK_D068,25000,2,Staurosporine,0.625,No,4,11.69051,135748
KKK_D068,25000,2,Staurosporine,0.625,No,6,14.30439,151594.4
KKK_D068,25000,2,Staurosporine,0.625,No,8,17.33077,168952.2
KKK_D068,25000,2,Staurosporine,0.625,No,10,18.68912,190459.7
KKK_D068,25000,2,Staurosporine,0.625,No,12,20.51952,194900.6
KKK_D068,25000,2,Staurosporine,0.625,No,14,21.77406,212212
KKK_D068,25000,2,Staurosporine,0.625,No,16,23.34444,228320.2
KKK_D068,25000,2,Staurosporine,0.625,No,18,24.58991,248622.4
KKK_D068,25000,2,Staurosporine,0.625,No,20,25.28906,263695.1
KKK_D068,25000,2,Staurosporine,0.625,No,22,26.39297,284010.2
KKK_D068,25000,2,Staurosporine,0.625,No,24,27.64582,287640.7
KKK_D068,25000,2,Staurosporine,0.625,No,26,28.70018,288463.1
KKK_D068,25000,2,Staurosporine,0.625,No,28,29.24752,295245.6
KKK_D068,25000,2,Staurosporine,0.625,No,30,29.55099,297597.9
KKK_D068,25000,2,Staurosporine,0.625,No,32,30.1333,295052.4
KKK_D068,25000,2,Staurosporine,0.625,No,34,30.77872,282084.4
KKK_D068,25000,2,Staurosporine,0.625,No,36,30.5105,269952.7
KKK_D068,25000,2,Staurosporine,0.625,No,38,31.32969,273290.7
KKK_D068,25000,2,Staurosporine,0.625,No,40,31.89899,288823.4
KKK_D068,25000,2,Staurosporine,0.625,No,42,32.32415,290885.3
KKK_D068,25000,2,Staurosporine,0.625,No,44,33.33286,298531.6
KKK_D068,25000,2,Staurosporine,0.625,No,46,33.67149,301686.3
KKK_D068,25000,2,Staurosporine,0.625,No,48,34.788,317032.9
KKK_D068,25000,2,Staurosporine,0.625,No,50,36.2252,319744.2
KKK_D068,25000,2,Staurosporine,0.625,No,52,36.58101,318641.2
KKK_D068,25000,2,Staurosporine,0.625,No,54,37.61407,335274.8
KKK_D068,25000,2,Staurosporine,0.625,No,56,38.44611,337994.5
KKK_D068,25000,2,Staurosporine,0.625,No,58,39.10447,340695.6
KKK_D068,25000,2,Staurosporine,0.625,No,60,39.37059,351592.7
KKK_D068,25000,2,Staurosporine,0.625,No,62,39.75017,356388.6
KKK_D068,25000,2,Staurosporine,0.625,No,64,41.31827,360174
KKK_D068,25000,2,Staurosporine,0.625,No,66,41.60155,364028.3
KKK_D068,25000,2,Staurosporine,0.625,No,68,41.55466,376359.9
KKK_D068,25000,2,Staurosporine,0.625,No,70,41.89669,378769.7
KKK_D068,25000,2,Staurosporine,0.625,No,72,42.9141,376382.1
KKK_D068,25000,2,Staurosporine,0.31,No,0,0,9156.547
KKK_D068,25000,2,Staurosporine,0.31,No,2,4.465565,9991.67
KKK_D068,25000,2,Staurosporine,0.31,No,4,8.488926,21268.17
KKK_D068,25000,2,Staurosporine,0.31,No,6,11.68878,19750.19
KKK_D068,25000,2,Staurosporine,0.31,No,8,15.78034,38425.82
KKK_D068,25000,2,Staurosporine,0.31,No,10,19.19187,46167.66
KKK_D068,25000,2,Staurosporine,0.31,No,12,22.42999,58503.09
KKK_D068,25000,2,Staurosporine,0.31,No,14,25.04726,65742.38
KKK_D068,25000,2,Staurosporine,0.31,No,16,27.82973,79343.15
KKK_D068,25000,2,Staurosporine,0.31,No,18,29.97418,88792.46
KKK_D068,25000,2,Staurosporine,0.31,No,20,33.35011,111593.6
KKK_D068,25000,2,Staurosporine,0.31,No,22,36.07706,130238.3
KKK_D068,25000,2,Staurosporine,0.31,No,24,39.99506,125106.9
KKK_D068,25000,2,Staurosporine,0.31,No,26,43.41893,133798.6
KKK_D068,25000,2,Staurosporine,0.31,No,28,44.43312,159100.2
KKK_D068,25000,2,Staurosporine,0.31,No,30,46.61779,162262.2
KKK_D068,25000,2,Staurosporine,0.31,No,32,49.97585,174366.7
KKK_D068,25000,2,Staurosporine,0.31,No,34,51.75617,185822.2
KKK_D068,25000,2,Staurosporine,0.31,No,36,53.53799,202629.6
KKK_D068,25000,2,Staurosporine,0.31,No,38,54.50914,200392.5
KKK_D068,25000,2,Staurosporine,0.31,No,40,56.19524,199296.4
KKK_D068,25000,2,Staurosporine,0.31,No,42,57.67994,224218.4
